,longitude,latitude,number
823,-122.06,37.63,60014382041000
824,-122.05,37.61,60014382031056
825,-122.08,37.63,60014382011002
826,-122.08,37.63,60014382011002
827,-122.09,37.63,60014383003005
828,-122.09,37.63,60014383003005
829,-122.08,37.62,60014384001006
830,-122.08,37.61,60014403331005
831,-121.99,37.61,60014401001009
832,-122.02,37.6,60014402001013
833,-122.02,37.6,60014402001013
834,-122.02,37.6,60014402001013
835,-122.02,37.6,60014402001013
836,-122.03,37.61,60014381005011
837,-122.04,37.6,60014403014019
838,-122.06,37.6,60014403011001
839,-122.08,37.61,60014403331005
840,-122.06,37.6,60014403011001
841,-122.06,37.6,60014403011001
842,-122.08,37.59,60014403041008
843,-122.07,37.59,60014403042000
844,-122.08,37.58,60014403043017
845,-122.07,37.58,60014403051005
846,-122.07,37.58,60014403051005
847,-122.08,37.58,60014403043017
848,-122.07,37.59,60014403042000
849,-122.07,37.58,60014403051005
850,-122.04,37.59,60014403072003
851,-122.05,37.59,60014403071004
852,-122.03,37.6,60014403014015
853,-122.02,37.59,60014403382000
854,-122.03,37.59,60014403082007
855,-122.01,37.59,60014403371012
856,-122.02,37.58,60014403362016
857,-122.01,37.58,60014413012002
858,-122.09,37.6,60014403311000
859,-122.08,37.6,60014403312001
860,-121.97,37.57,60014419243003
861,-121.96,37.58,60014411002004
862,-121.98,37.58,60014411002012
863,-121.99,37.58,60014412001011
864,-122,37.58,60014412005011
865,-122.01,37.57,60014413012000
866,-122.04,37.58,60014414022006
867,-122.04,37.57,60014414015003
868,-122.07,37.57,60014415012011
869,-122.06,37.58,60014415221002
870,-122.05,37.57,60014415212001
871,-121.93,37.49,60014415251007
872,-122.07,37.52,60014443031001
873,-122.02,37.56,60014416021011
874,-122.02,37.56,60014416021011
875,-122.03,37.56,60014416013006
876,-122.03,37.56,60014416013006
877,-122.01,37.56,60014417022015
878,-122.01,37.55,60014417011005
879,-122.02,37.55,60014417012001
880,-122.01,37.56,60014417022015
881,-121.99,37.56,60014418003005
882,-121.99,37.56,60014418003005
883,-121.96,37.55,60014419282000
884,-121.97,37.56,60014419244002
885,-121.97,37.54,60014419211007
886,-121.97,37.55,60014419282000
887,-121.98,37.54,60014419261011
888,-121.99,37.55,60014419233003
889,-121.94,37.56,60014420001003
890,-121.95,37.55,60014421001001
891,-121.93,37.54,60014422002022
892,-121.94,37.54,60014422002020
893,-121.94,37.53,60014431051005
894,-121.95,37.54,60014421003006
895,-121.94,37.54,60014422002020
896,-121.96,37.54,60014423022002
897,-121.96,37.53,60014423012002
898,-121.96,37.53,60014423012002
899,-121.96,37.53,60014423012002
900,-121.97,37.54,60014419211007
901,-121.97,37.53,60014423011006
902,-121.97,37.53,60014423011006
903,-121.98,37.53,60014424004003
904,-121.98,37.53,60014424004003
905,-121.99,37.54,60014425022006
906,-121.99,37.54,60014425022006
907,-121.99,37.54,60014425022006
908,-121.99,37.55,60014419233003
909,-122,37.54,60014426012013
910,-122.01,37.55,60014417011005
911,-122,37.55,60014426021003
912,-122.01,37.54,60014427001005
913,-122,37.54,60014426012013
914,-122.01,37.53,60014446012029
915,-121.99,37.53,60014428001017
916,-121.97,37.52,60014429001002
917,-121.97,37.51,60014429002009
918,-121.97,37.52,60014429001002
919,-121.95,37.52,60014430012000
920,-121.96,37.51,60014415032005
921,-121.96,37.52,60014430023003
922,-121.93,37.53,60014431041005
923,-121.92,37.53,60014431042012
924,-121.89,37.49,60014432001000
925,-121.92,37.49,60014433212002
926,-121.92,37.48,60014433222009
927,-121.92,37.47,60014415032082
928,-121.91,37.47,60014433012001
929,-122.03,37.55,60014441001012
930,-122.03,37.55,60014441001012
931,-122.04,37.55,60014441004013
932,-122.04,37.54,60014442001007
933,-122.05,37.54,60014442002005
934,-122.05,37.55,60014442003000
935,-122.04,37.53,60014444003003
936,-122.04,37.5,60014443042013
937,-122.06,37.54,60014443012002
938,-122.03,37.54,60014444001005
939,-122.03,37.54,60014444001005
940,-122.04,37.53,60014444003003
941,-122.02,37.54,60014445001006
942,-122.03,37.54,60014444001005
943,-122.03,37.53,60014445004015
944,-122.01,37.53,60014446012029
945,-122.02,37.53,60014446012016
946,-122,37.51,60014446022013
947,-121.92,37.72,60014503001000
948,-121.92,37.72,60014503001000
949,-121.91,37.71,60014503002010
950,-121.93,37.72,60014504001011
951,-121.93,37.72,60014504001011
952,-121.93,37.71,60014504004001
953,-121.94,37.71,60014505011008
954,-121.96,37.71,60014505022010
955,-121.92,37.64,60014506013013
956,-121.93,37.66,60014506013002
957,-121.92,37.69,60014506092005
958,-121.9,37.66,60014506071032
959,-121.92,37.68,60014506093011
960,-121.93,37.7,60014504003028
961,-121.91,37.69,60014506034018
962,-121.91,37.68,60014506032005
963,-121.91,37.68,60014506032005
964,-121.91,37.69,60014506034018
965,-121.89,37.68,60014506041000
966,-121.88,37.68,60014506042009
967,-121.89,37.68,60014506041000
968,-121.88,37.67,60014506051004
969,-121.88,37.67,60014506051004
970,-121.89,37.67,60014506063015
971,-121.89,37.67,60014506063015
972,-121.9,37.67,60014506061014
973,-121.9,37.67,60014506061014
974,-121.88,37.66,60014506072024
975,-121.87,37.66,60014507412005
976,-121.87,37.66,60014507412005
977,-121.89,37.66,60014506071019
978,-121.88,37.64,60014507013011
979,-121.87,37.57,60014507015033
980,-121.87,37.67,60014507462013
981,-121.87,37.67,60014507462013
982,-121.85,37.68,60014507452002
983,-121.85,37.66,60014507422009
984,-121.86,37.66,60014507412000
985,-121.87,37.66,60014507412005
986,-121.84,37.66,60014507015000
987,-121.85,37.72,60014507511045
988,-121.82,37.73,60014507521000
989,-121.86,37.7,60014507442001
990,-121.89,37.69,60014507431017
991,-121.77,37.65,60014511023000
992,-121.62,37.61,60014511043100
993,-121.61,37.77,60014511041022
994,-121.72,37.7,60014515041011
995,-121.73,37.71,60014512011007
996,-121.75,37.71,60014512013007
997,-121.77,37.74,60014512021008
998,-121.8,37.7,60014513001006
999,-121.8,37.69,60014513001014
1000,-121.82,37.69,60014513003044
1001,-121.76,37.69,60014514013003
1002,-121.77,37.68,60014516011039
1003,-121.78,37.69,60014514031008
1004,-121.78,37.69,60014514031008
1005,-121.79,37.69,60014514032005
1006,-121.76,37.7,60014514012011
1007,-121.75,37.69,60014515031001
1008,-121.75,37.68,60014515032009
1009,-121.76,37.68,60014515034004
1010,-121.76,37.68,60014515034004
1011,-121.73,37.68,60014515061017
1012,-121.78,37.68,60014516021000
1013,-121.77,37.68,60014516011039
1014,-121.76,37.68,60014515034004
1015,-121.77,37.68,60014516011039
1016,-121.77,37.67,60014516023001
1017,-121.76,37.67,60014516013006
1018,-121.78,37.67,60014516023010
1019,-121.79,37.67,60014517012002
1020,-121.78,37.67,60014516023010
1021,-121.78,37.66,60014511021004
1022,-121.79,37.66,60014517041007
1023,-119.78,38.69,60030100001061
1024,-119.93,38.72,60030100001055
1025,-120,38.52,60030100001121
1026,-120.56,38.48,60050001011038
1027,-120.59,38.45,60050001014000
1028,-120.55,38.46,60050001012024
1029,-120.55,38.45,60050001012024
1030,-120.55,38.43,60050001022008
1031,-120.25,38.55,60050001021031
1032,-120.79,38.54,60050002021022
1033,-120.8,38.51,60050002021019
1034,-120.65,38.5,60050002022008
1035,-120.76,38.47,60050002013010
1036,-120.88,38.45,60050002011022
1037,-120.79,38.43,60050002012019
1038,-120.69,38.44,60050004011001
1039,-120.93,38.5,60050003011000
1040,-120.97,38.42,60050003012010
1041,-120.87,38.37,60050003031019
1042,-120.98,38.34,60050003032008
1043,-120.88,38.32,60050003041033
1044,-120.93,38.26,60050003042010
1045,-120.72,38.42,60050004011005
1046,-120.77,38.38,60050004014014
1047,-120.72,38.38,60050004023021
1048,-120.66,38.4,60050004024005
1049,-120.65,38.42,60050004022009
1050,-120.62,38.39,60050004021001
1051,-120.69,38.36,60050005001008
1052,-120.71,38.34,60050005002004
1053,-120.8,38.31,60050005003015
1054,-121.83,39.76,60070001022004
1055,-121.82,39.76,60070001022006
1056,-121.86,39.78,60070014001027
1057,-121.85,39.77,60070002022002
1058,-121.84,39.76,60070001043002
1059,-121.86,39.76,60070003003001
1060,-121.89,39.76,60070004011015
1061,-121.88,39.74,60070005012004
1062,-121.87,39.75,60070004032005
1063,-121.86,39.75,60070006012003
1064,-121.87,39.74,60070006013009
1065,-121.85,39.75,60070007001008
1066,-121.85,39.74,60070006033001
1067,-121.85,39.74,60070006033001
1068,-121.85,39.73,60070006041004
1069,-121.85,39.73,60070006041004
1070,-121.86,39.74,60070006042000
1071,-121.84,39.75,60070007001003
1072,-121.84,39.74,60070007003018
1073,-121.83,39.74,60070007003007
1074,-121.8,39.75,60070009041005
1075,-121.82,39.75,60070008006002
1076,-121.82,39.75,60070008006002
1077,-121.8,39.75,60070009041005
1078,-121.79,39.73,60070009034004
1079,-121.78,39.71,60070009011028
1080,-121.82,39.73,60070013001015
1081,-121.84,39.73,60070010002020
1082,-121.84,39.73,60070010002020
1083,-121.84,39.73,60070010002020
1084,-121.84,39.72,60070012004000
1085,-121.84,39.73,60070010002020
1086,-121.83,39.73,60070010003011
1087,-121.85,39.72,60070011001004
1088,-121.83,39.72,60070012001015
1089,-121.81,39.7,60070012003008
1090,-121.82,39.73,60070013001015
1091,-121.82,39.72,60070013003010
1092,-121.81,39.71,60070013003018
1093,-121.87,39.82,60070014004001
1094,-121.89,39.71,60070014002010
1095,-121.97,39.79,60070014003017
1096,-121.84,39.68,60070015001012
1097,-121.8,39.64,60070015002016
1098,-121.77,39.66,60070015003013
1099,-121.74,39.59,60070015004000
1100,-121.9,39.59,60070015005014
1101,-121.75,39.88,60070016021012
1102,-121.68,39.82,60070016022002
1103,-121.54,40.06,60070016011009
1104,-121.51,39.97,60070017041030
1105,-121.59,39.86,60070017043000
1106,-121.58,39.83,60070017042000
1107,-121.6,39.8,60070017021002
1108,-121.62,39.79,60070017022016
1109,-121.59,39.82,60070017031000
1110,-121.6,39.83,60070017032006
1111,-121.63,39.82,60070017023012
1112,-121.6,39.79,60070018001005
1113,-121.59,39.79,60070018003002
1114,-121.59,39.78,60070018003002
1115,-121.59,39.78,60070018003002
1116,-121.6,39.77,60070021001000
1117,-121.61,39.77,60070021001001
1118,-121.63,39.78,60070018001005
1119,-121.57,39.8,60070019001000
1120,-121.57,39.78,60070019002000
1121,-121.59,39.77,60070020005000
1122,-121.58,39.79,60070019004000
1123,-121.57,39.76,60070020001007
1124,-121.58,39.76,60070020002001
1125,-121.58,39.76,60070020002001
1126,-121.59,39.75,60070020004005
1127,-121.6,39.77,60070021001000
1128,-121.6,39.76,60070020005004
1129,-121.61,39.76,60070021001008
1130,-121.62,39.77,60070021002002
1131,-121.65,39.76,60070018001020
1132,-121.63,39.76,60070021004001
1133,-121.62,39.76,60070021001002
1134,-121.62,39.75,60070022001000
1135,-121.63,39.75,60070022003000
1136,-121.64,39.74,60070022003005
1137,-121.71,39.71,60070022004020
1138,-121.66,39.66,60070022002039
1139,-121.56,39.69,60070023001023
1140,-121.57,39.74,60070023001006
1141,-121.59,39.74,60070023003000
1142,-121.6,39.75,60070023004002
1143,-121.6,39.68,60070023005015
1144,-121.5,39.83,60070024011012
1145,-121.41,39.72,60070024012046
1146,-121.39,39.61,60070024022013
1147,-121.24,39.65,60070024021050
1148,-121.19,39.55,60070024021128
1149,-121.36,39.52,60070024023023
1150,-121.56,39.52,60070025001001
1151,-121.56,39.52,60070025001001
1152,-121.56,39.53,60070025004043
1153,-121.54,39.6,60070025004019
1154,-121.46,39.54,60070026022005
1155,-121.49,39.52,60070026021014
1156,-121.44,39.5,60070026011001
1157,-121.47,39.49,60070026013001
1158,-121.47,39.51,60070026023009
1159,-121.53,39.53,60070027001007
1160,-121.53,39.52,60070027003003
1161,-121.53,39.52,60070027003003
1162,-121.54,39.51,60070027005008
1163,-121.52,39.51,60070027002001
1164,-121.55,39.51,60070028002024
1165,-121.55,39.51,60070028002024
1166,-121.55,39.51,60070028002024
1167,-121.56,39.51,60070028005010
1168,-121.56,39.51,60070028005010
1169,-121.57,39.5,60070028003021
1170,-121.58,39.52,60070029001006
1171,-121.58,39.51,60070037003007
1172,-121.58,39.5,60070037004003
1173,-121.62,39.5,60070037001004
1174,-121.61,39.52,60070029002004
1175,-121.65,39.53,60070037002027
1176,-121.57,39.48,60070030021012
1177,-121.55,39.5,60070030012012
1178,-121.54,39.5,60070030011005
1179,-121.53,39.49,60070031003003
1180,-121.54,39.48,60070030022002
1181,-121.54,39.47,60070030022004
1182,-121.55,39.48,60070030021036
1183,-121.49,39.49,60070031001003
1184,-121.52,39.5,60070031002007
1185,-121.52,39.49,60070031003002
1186,-121.52,39.48,60070031004007
1187,-121.55,39.45,60070032001000
1188,-121.53,39.44,60070032003004
1189,-121.55,39.44,60070032001026
1190,-121.52,39.43,60070032002038
1191,-121.46,39.4,60070033001047
1192,-121.39,39.39,60070033002015
1193,-121.54,39.33,60070033003051
1194,-121.59,39.39,60070033003015
1195,-121.67,39.37,60070034001011
1196,-121.65,39.35,60070034002003
1197,-121.67,39.34,60070034002028
1198,-121.65,39.32,60070034002050
1199,-121.69,39.36,60070035024024
1200,-121.7,39.37,60070035012003
1201,-121.7,39.36,60070035022019
1202,-121.7,39.36,60070035022019
1203,-121.69,39.36,60070035024024
1204,-121.74,39.38,60070035011004
1205,-121.8,39.33,60070035021032
1206,-121.71,39.42,60070036001013
1207,-121.71,39.41,60070036002024
1208,-121.75,39.4,60070036003170
1209,-121.79,39.48,60070036003058
1210,-120.46,38.15,60090001221003
1211,-120.55,38.12,60090001222040
1212,-120.56,38.09,60090001211007
1213,-120.55,38.07,60090001212037
1214,-120.54,38.07,60090001211055
1215,-120.67,37.97,60090001242029
1216,-120.46,38.09,60090001223062
1217,-120.79,38.24,60090002213002
1218,-120.9,38.2,60090002211036
1219,-120.88,38.16,60090002221026
1220,-120.91,38.11,60090002222040
1221,-120.76,38.12,60090002203000
1222,-120.65,38.28,60090003011020
1223,-120.72,38.24,60090003012009
1224,-120.67,38.19,60090003013009
1225,-120.57,38.2,60090003021025
1226,-120.43,38.25,60090003022036
1227,-120.56,38.39,60090004001000
1228,-120.54,38.41,60090004002002
1229,-120.42,38.42,60090004003032
1230,-120.41,38.33,60090004004028
1231,-120.55,38.31,60090004005002
1232,-120.57,38.35,60090004006012
1233,-120.36,38.21,60090005061055
1234,-120.34,38.23,60090005061052
1235,-120.33,38.26,60090005061021
1236,-120.34,38.25,60090005051015
1237,-120.37,38.23,60090005012000
1238,-120.37,38.25,60090005011020
1239,-120.27,38.29,60090005041042
1240,-120.27,38.31,60090005042153
1241,-120.19,38.42,60090005042074
1242,-121.91,39.03,60110001001043
1243,-122,38.99,60110001002037
1244,-122.13,39,60110001004038
1245,-121.99,39.15,60110002005025
1246,-122.04,39.22,60110002002004
1247,-122.08,39.25,60110002002018
1248,-122.33,39.1,60110003021131
1249,-122.2,39.15,60110003021085
1250,-122.09,39.13,60110003012015
1251,-122.05,39.34,60110004001075
1252,-122.17,39.31,60110004001095
1253,-122.51,39.3,60110004003081
1254,-122.01,39.21,60110005002039
1255,-122.01,39.21,60110005002039
1256,-122.01,39.21,60110005002039
1257,-121.96,39.3,60110005001027
1258,-121.65,38.03,60133010001006
1259,-121.63,38.03,60133010002009
1260,-121.63,38.04,60133010002003
1261,-121.73,38,60133020052007
1262,-121.72,38,60133020052001
1263,-121.72,37.98,60133020141004
1264,-121.68,37.98,60133020122000
1265,-121.7,37.98,60133020071003
1266,-121.71,37.99,60133020073007
1267,-121.67,37.99,60133020112008
1268,-121.68,37.93,60133031074003
1269,-121.7,37.94,60133031051028
1270,-121.69,37.95,60133031063013
1271,-121.7,37.96,60133031041016
1272,-121.66,37.93,60133031061024
1273,-121.7,37.91,60133032111025
1274,-121.7,37.93,60133032042001
1275,-121.74,37.95,60133032092002
1276,-121.7,37.93,60133032042001
1277,-121.6,37.91,60133040032015
1278,-121.6,37.9,60133040031004
1279,-121.61,37.86,60133040021000
1280,-121.64,37.85,60133040021023
1281,-121.8,38.01,60133060031009
1282,-121.81,38.01,60133060032002
1283,-121.81,38.01,60133060032002
1284,-121.82,38.02,60133050003000
1285,-121.82,38.01,60133050004023
1286,-121.82,38.01,60133050004023
1287,-121.82,38.01,60133050004023
1288,-121.84,38.02,60133050003011
1289,-121.78,38.01,60133060042001
1290,-121.79,38.01,60133060041006
1291,-121.79,38,60133060033000
1292,-121.8,38.01,60133060031009
1293,-121.8,38.01,60133060031009
1294,-121.78,38,60133060021001
1295,-121.77,38.01,60133060022016
1296,-121.81,37.99,60133071011001
1297,-121.81,37.99,60133071011001
1298,-121.82,37.98,60133071013016
1299,-121.82,38.01,60133050004023
1300,-121.82,38,60133071022004
1301,-121.81,38,60133071023009
1302,-121.82,38,60133071022004
1303,-121.85,38,60133072011010
1304,-121.85,38,60133072011010
1305,-121.83,38,60133072042000
1306,-121.83,38,60133072042000
1307,-121.83,37.99,60133072042005
1308,-121.83,37.99,60133072042005
1309,-121.83,37.99,60133072042005
1310,-121.83,38,60133072042000
1311,-121.84,37.99,60133072054005
1312,-121.84,37.99,60133072054005
1313,-121.83,37.99,60133072042005
1314,-121.79,38,60133060033000
1315,-121.79,37.99,60133080012007
1316,-121.79,37.99,60133080012007
1317,-121.8,38,60133080011001
1318,-121.8,37.99,60133080014000
1319,-121.77,37.99,60133080023001
1320,-121.88,38.03,60133090002015
1321,-121.9,38.04,60133090001000
1322,-121.86,38.04,60133090002001
1323,-121.87,38.02,60133090002011
1324,-121.88,38.03,60133090002015
1325,-121.9,38.03,60133090003004
1326,-121.88,38.02,60133120001003
